path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0029_WF1_1.wav|data\raw\fake_music_generated\fake_music_MusicGen_0032.wav,1,1,1,1,1,mix::wavefake_242c26::fake_music_MusicGen_3,mix::WF1::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0029::fake_music_MusicGen_0032::11::1,mix::wavefake::LJ043-0029::generated_music::fake_music_generator_0032,wavefake::LJ043-0029,generated_music::fake_music_generator_0032,crossfade,5.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0100.wav|data\raw\fake_music_generated\fake_music_MusicGen_0166.wav,1,1,1,1,1,mix::wavefake_f05e9e::fake_music_MusicGen_16,mix::WF6::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0100::fake_music_MusicGen_0166::11::2,mix::wavefake::LJ048-0100::generated_music::fake_music_generator_0166,wavefake::LJ048-0100,generated_music::fake_music_generator_0166,simultaneous,10.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4137518.flac|data\raw\fake_music_generated\fake_music_MusicGen_0158.wav,1,1,1,1,1,mix::LA_0080::fake_music_MusicGen_15,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_4137518::fake_music_MusicGen_0158::11::3,mix::asvspoof::LA_0080::generated_music::fake_music_generator_0158,asvspoof::LA_0080,generated_music::fake_music_generator_0158,voice_then_music,15.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0384.wav|data\raw\fake_music_generated\fake_music_MusicGen_0262.wav,1,1,1,1,1,mix::wavefake_2ab1ec::fake_music_MusicGen_26,mix::WF5::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0384::fake_music_MusicGen_0262::11::4,mix::wavefake::LJ019-0384::generated_music::fake_music_generator_0262,wavefake::LJ019-0384,generated_music::fake_music_generator_0262,music_then_voice,-15.0,0.5,1.0,0.5,-3.0,0.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0279.wav|data\raw\fake_music_generated\fake_music_MusicGen_0138.wav,1,1,1,1,1,mix::wavefake_9de094::fake_music_MusicGen_13,mix::WF3::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0279::fake_music_MusicGen_0138::11::5,mix::wavefake::LJ008-0279::generated_music::fake_music_generator_0138,wavefake::LJ008-0279,generated_music::fake_music_generator_0138,partial_overlap,-10.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0300.wav|data\raw\fake_music_generated\fake_music_MusicGen_0106.wav,1,1,1,1,1,mix::wavefake_4164fa::fake_music_MusicGen_10,mix::WF4::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0300::fake_music_MusicGen_0106::11::6,mix::wavefake::LJ019-0300::generated_music::fake_music_generator_0106,wavefake::LJ019-0300,generated_music::fake_music_generator_0106,crossfade,-5.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0285.wav|data\raw\fake_music_generated\fake_music_MusicGen_0192.wav,1,1,1,1,1,mix::wavefake_930f9e::fake_music_MusicGen_19,mix::WF2::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0285::fake_music_MusicGen_0192::11::7,mix::wavefake::LJ008-0285::generated_music::fake_music_generator_0192,wavefake::LJ008-0285,generated_music::fake_music_generator_0192,simultaneous,0.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9100205.flac|data\raw\fake_music_generated\fake_music_MusicGen_0070.wav,1,1,1,1,1,mix::LA_0095::fake_music_MusicGen_7,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_9100205::fake_music_MusicGen_0070::11::8,mix::asvspoof::LA_0095::generated_music::fake_music_generator_0070,asvspoof::LA_0095,generated_music::fake_music_generator_0070,voice_then_music,5.0,0.5,1.0,0.5,-3.0,0.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7663984.flac|data\raw\fake_music_generated\fake_music_MusicGen_0034.wav,1,1,1,1,1,mix::LA_0084::fake_music_MusicGen_3,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_7663984::fake_music_MusicGen_0034::11::9,mix::asvspoof::LA_0084::generated_music::fake_music_generator_0034,asvspoof::LA_0084,generated_music::fake_music_generator_0034,music_then_voice,10.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5938163.flac|data\raw\fake_music_generated\fake_music_MusicGen_0142.wav,1,1,1,1,1,mix::LA_0096::fake_music_MusicGen_14,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_5938163::fake_music_MusicGen_0142::11::10,mix::asvspoof::LA_0096::generated_music::fake_music_generator_0142,asvspoof::LA_0096,generated_music::fake_music_generator_0142,partial_overlap,15.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7519722.flac|data\raw\fake_music_generated\fake_music_MusicGen_0120.wav,1,1,1,1,1,mix::LA_0088::fake_music_MusicGen_12,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_7519722::fake_music_MusicGen_0120::11::11,mix::asvspoof::LA_0088::generated_music::fake_music_generator_0120,asvspoof::LA_0088,generated_music::fake_music_generator_0120,crossfade,-15.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0149.wav|data\raw\fake_music_generated\fake_music_MusicGen_0056.wav,1,1,1,1,1,mix::wavefake_31d3ee::fake_music_MusicGen_5,mix::WF5::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0149::fake_music_MusicGen_0056::11::12,mix::wavefake::LJ008-0149::generated_music::fake_music_generator_0056,wavefake::LJ008-0149,generated_music::fake_music_generator_0056,simultaneous,-10.0,0.5,1.0,0.5,-3.0,0.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8401626.flac|data\raw\fake_music_generated\fake_music_MusicGen_0100.wav,1,1,1,1,1,mix::LA_0080::fake_music_MusicGen_10,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_8401626::fake_music_MusicGen_0100::11::13,mix::asvspoof::LA_0080::generated_music::fake_music_generator_0100,asvspoof::LA_0080,generated_music::fake_music_generator_0100,voice_then_music,-5.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4105819.flac|data\raw\fake_music_generated\fake_music_MusicGen_0100.wav,1,1,1,1,1,mix::LA_0080::fake_music_MusicGen_10,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_4105819::fake_music_MusicGen_0100::11::14,mix::asvspoof::LA_0080::generated_music::fake_music_generator_0100,asvspoof::LA_0080,generated_music::fake_music_generator_0100,music_then_voice,0.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0007.wav|data\raw\fake_music_generated\fake_music_MusicGen_0084.wav,1,1,1,1,1,mix::wavefake_651e07::fake_music_MusicGen_8,mix::WF5::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0007::fake_music_MusicGen_0084::11::15,mix::wavefake::LJ017-0007::generated_music::fake_music_generator_0084,wavefake::LJ017-0007,generated_music::fake_music_generator_0084,partial_overlap,5.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4381265.flac|data\raw\fake_music_generated\fake_music_MusicGen_0106.wav,1,1,1,1,1,mix::LA_0088::fake_music_MusicGen_10,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_4381265::fake_music_MusicGen_0106::11::16,mix::asvspoof::LA_0088::generated_music::fake_music_generator_0106,asvspoof::LA_0088,generated_music::fake_music_generator_0106,crossfade,10.0,0.5,1.0,0.5,-3.0,0.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4353315.flac|data\raw\fake_music_generated\fake_music_MusicGen_0216.wav,1,1,1,1,1,mix::LA_0080::fake_music_MusicGen_21,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_4353315::fake_music_MusicGen_0216::11::17,mix::asvspoof::LA_0080::generated_music::fake_music_generator_0216,asvspoof::LA_0080,generated_music::fake_music_generator_0216,simultaneous,15.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7807766.flac|data\raw\fake_music_generated\fake_music_MusicGen_0076.wav,1,1,1,1,1,mix::LA_0079::fake_music_MusicGen_7,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_7807766::fake_music_MusicGen_0076::11::18,mix::asvspoof::LA_0079::generated_music::fake_music_generator_0076,asvspoof::LA_0079,generated_music::fake_music_generator_0076,voice_then_music,-15.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0086.wav|data\raw\fake_music_generated\fake_music_MusicGen_0284.wav,1,1,1,1,1,mix::wavefake_488cb1::fake_music_MusicGen_28,mix::WF2::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ020-0086::fake_music_MusicGen_0284::11::19,mix::wavefake::LJ020-0086::generated_music::fake_music_generator_0284,wavefake::LJ020-0086,generated_music::fake_music_generator_0284,music_then_voice,-10.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ045-0156.wav|data\raw\fake_music_generated\fake_music_MusicGen_0276.wav,1,1,1,1,1,mix::wavefake_f5caf7::fake_music_MusicGen_27,mix::WF6::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ045-0156::fake_music_MusicGen_0276::11::20,mix::wavefake::LJ045-0156::generated_music::fake_music_generator_0276,wavefake::LJ045-0156,generated_music::fake_music_generator_0276,partial_overlap,-5.0,0.5,1.0,0.5,-3.0,0.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0280.wav|data\raw\fake_music_generated\fake_music_MusicGen_0142.wav,1,1,1,1,1,mix::wavefake_98dcc9::fake_music_MusicGen_14,mix::WF6::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ009-0280::fake_music_MusicGen_0142::11::21,mix::wavefake::LJ009-0280::generated_music::fake_music_generator_0142,wavefake::LJ009-0280,generated_music::fake_music_generator_0142,crossfade,0.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0047.wav|data\raw\fake_music_generated\fake_music_MusicGen_0084.wav,1,1,1,1,1,mix::wavefake_d2baf6::fake_music_MusicGen_8,mix::WF6::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0047::fake_music_MusicGen_0084::11::22,mix::wavefake::LJ043-0047::generated_music::fake_music_generator_0084,wavefake::LJ043-0047,generated_music::fake_music_generator_0084,simultaneous,5.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3686694.flac|data\raw\fake_music_generated\fake_music_MusicGen_0166.wav,1,1,1,1,1,mix::LA_0080::fake_music_MusicGen_16,mix::A03::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_3686694::fake_music_MusicGen_0166::11::23,mix::asvspoof::LA_0080::generated_music::fake_music_generator_0166,asvspoof::LA_0080,generated_music::fake_music_generator_0166,voice_then_music,10.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0040.wav|data\raw\fake_music_generated\fake_music_MusicGen_0260.wav,1,1,1,1,1,mix::wavefake_b0c3b0::fake_music_MusicGen_26,mix::WF2::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0040::fake_music_MusicGen_0260::11::24,mix::wavefake::LJ043-0040::generated_music::fake_music_generator_0260,wavefake::LJ043-0040,generated_music::fake_music_generator_0260,music_then_voice,15.0,0.5,1.0,0.5,-3.0,0.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2979645.flac|data\raw\fake_music_generated\fake_music_MusicGen_0206.wav,1,1,1,1,1,mix::LA_0096::fake_music_MusicGen_20,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_2979645::fake_music_MusicGen_0206::11::25,mix::asvspoof::LA_0096::generated_music::fake_music_generator_0206,asvspoof::LA_0096,generated_music::fake_music_generator_0206,partial_overlap,-15.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4506029.flac|data\raw\fake_music_generated\fake_music_MusicGen_0246.wav,1,1,1,1,1,mix::LA_0081::fake_music_MusicGen_24,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_4506029::fake_music_MusicGen_0246::11::26,mix::asvspoof::LA_0081::generated_music::fake_music_generator_0246,asvspoof::LA_0081,generated_music::fake_music_generator_0246,crossfade,-10.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0147.wav|data\raw\fake_music_generated\fake_music_MusicGen_0164.wav,1,1,1,1,1,mix::wavefake_c6e125::fake_music_MusicGen_16,mix::WF3::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0147::fake_music_MusicGen_0164::11::27,mix::wavefake::LJ048-0147::generated_music::fake_music_generator_0164,wavefake::LJ048-0147,generated_music::fake_music_generator_0164,simultaneous,-5.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0196.wav|data\raw\fake_music_generated\fake_music_MusicGen_0192.wav,1,1,1,1,1,mix::wavefake_ccb293::fake_music_MusicGen_19,mix::WF2::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0196::fake_music_MusicGen_0192::11::28,mix::wavefake::LJ048-0196::generated_music::fake_music_generator_0192,wavefake::LJ048-0196,generated_music::fake_music_generator_0192,voice_then_music,0.0,0.5,1.0,0.5,-3.0,0.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3284424.flac|data\raw\fake_music_generated\fake_music_MusicGen_0074.wav,1,1,1,1,1,mix::LA_0090::fake_music_MusicGen_7,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_3284424::fake_music_MusicGen_0074::11::29,mix::asvspoof::LA_0090::generated_music::fake_music_generator_0074,asvspoof::LA_0090,generated_music::fake_music_generator_0074,music_then_voice,5.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3427363.flac|data\raw\fake_music_generated\fake_music_MusicGen_0232.wav,1,1,1,1,1,mix::LA_0080::fake_music_MusicGen_23,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_3427363::fake_music_MusicGen_0232::11::30,mix::asvspoof::LA_0080::generated_music::fake_music_generator_0232,asvspoof::LA_0080,generated_music::fake_music_generator_0232,partial_overlap,10.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1812470.flac|data\raw\fake_music_generated\fake_music_MusicGen_0048.wav,1,1,1,1,1,mix::LA_0089::fake_music_MusicGen_4,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_1812470::fake_music_MusicGen_0048::11::31,mix::asvspoof::LA_0089::generated_music::fake_music_generator_0048,asvspoof::LA_0089,generated_music::fake_music_generator_0048,crossfade,15.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0120.wav|data\raw\fake_music_generated\fake_music_MusicGen_0222.wav,1,1,1,1,1,mix::wavefake_41b616::fake_music_MusicGen_22,mix::WF6::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0120::fake_music_MusicGen_0222::11::32,mix::wavefake::LJ048-0120::generated_music::fake_music_generator_0222,wavefake::LJ048-0120,generated_music::fake_music_generator_0222,simultaneous,-15.0,0.5,1.0,0.5,-3.0,0.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1584369.flac|data\raw\fake_music_generated\fake_music_MusicGen_0262.wav,1,1,1,1,1,mix::LA_0090::fake_music_MusicGen_26,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_1584369::fake_music_MusicGen_0262::11::33,mix::asvspoof::LA_0090::generated_music::fake_music_generator_0262,asvspoof::LA_0090,generated_music::fake_music_generator_0262,voice_then_music,-10.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0235.wav|data\raw\fake_music_generated\fake_music_MusicGen_0032.wav,1,1,1,1,1,mix::wavefake_afb599::fake_music_MusicGen_3,mix::WF2::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0235::fake_music_MusicGen_0032::11::34,mix::wavefake::LJ008-0235::generated_music::fake_music_generator_0032,wavefake::LJ008-0235,generated_music::fake_music_generator_0032,music_then_voice,-5.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ034-0055_WF6_2.wav|data\raw\fake_music_generated\fake_music_MusicGen_0188.wav,1,1,1,1,1,mix::wavefake_f4f356::fake_music_MusicGen_18,mix::WF6::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ034-0055::fake_music_MusicGen_0188::11::35,mix::wavefake::LJ034-0055::generated_music::fake_music_generator_0188,wavefake::LJ034-0055,generated_music::fake_music_generator_0188,partial_overlap,0.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0012.wav|data\raw\fake_music_generated\fake_music_MusicGen_0024.wav,1,1,1,1,1,mix::wavefake_13fdd0::fake_music_MusicGen_2,mix::WF3::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ009-0012::fake_music_MusicGen_0024::11::36,mix::wavefake::LJ009-0012::generated_music::fake_music_generator_0024,wavefake::LJ009-0012,generated_music::fake_music_generator_0024,crossfade,5.0,0.5,1.0,0.5,-3.0,0.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0145.wav|data\raw\fake_music_generated\fake_music_MusicGen_0230.wav,1,1,1,1,1,mix::wavefake_ea30c3::fake_music_MusicGen_23,mix::WF4::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0145::fake_music_MusicGen_0230::11::37,mix::wavefake::LJ048-0145::generated_music::fake_music_generator_0230,wavefake::LJ048-0145,generated_music::fake_music_generator_0230,simultaneous,10.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0008.wav|data\raw\fake_music_generated\fake_music_MusicGen_0022.wav,1,1,1,1,1,mix::wavefake_6dbe28::fake_music_MusicGen_2,mix::WF2::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0008::fake_music_MusicGen_0022::11::38,mix::wavefake::LJ017-0008::generated_music::fake_music_generator_0022,wavefake::LJ017-0008,generated_music::fake_music_generator_0022,voice_then_music,15.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2651172.flac|data\raw\fake_music_generated\fake_music_MusicGen_0282.wav,1,1,1,1,1,mix::LA_0087::fake_music_MusicGen_28,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_2651172::fake_music_MusicGen_0282::11::39,mix::asvspoof::LA_0087::generated_music::fake_music_generator_0282,asvspoof::LA_0087,generated_music::fake_music_generator_0282,music_then_voice,-15.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0001.wav|data\raw\fake_music_generated\fake_music_MusicGen_0034.wav,1,1,1,1,1,mix::wavefake_3d64df::fake_music_MusicGen_3,mix::WF1::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ020-0001::fake_music_MusicGen_0034::11::40,mix::wavefake::LJ020-0001::generated_music::fake_music_generator_0034,wavefake::LJ020-0001,generated_music::fake_music_generator_0034,partial_overlap,-10.0,0.5,1.0,0.5,-3.0,0.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0107_WF4_1.wav|data\raw\fake_music_generated\fake_music_MusicGen_0286.wav,1,1,1,1,1,mix::wavefake_d5748e::fake_music_MusicGen_28,mix::WF4::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ044-0107::fake_music_MusicGen_0286::11::41,mix::wavefake::LJ044-0107::generated_music::fake_music_generator_0286,wavefake::LJ044-0107,generated_music::fake_music_generator_0286,crossfade,-5.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2731323.flac|data\raw\fake_music_generated\fake_music_MusicGen_0246.wav,1,1,1,1,1,mix::LA_0080::fake_music_MusicGen_24,mix::A01::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_2731323::fake_music_MusicGen_0246::11::42,mix::asvspoof::LA_0080::generated_music::fake_music_generator_0246,asvspoof::LA_0080,generated_music::fake_music_generator_0246,simultaneous,0.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2454366.flac|data\raw\fake_music_generated\fake_music_MusicGen_0184.wav,1,1,1,1,1,mix::LA_0092::fake_music_MusicGen_18,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_2454366::fake_music_MusicGen_0184::11::43,mix::asvspoof::LA_0092::generated_music::fake_music_generator_0184,asvspoof::LA_0092,generated_music::fake_music_generator_0184,voice_then_music,5.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1237039.flac|data\raw\fake_music_generated\fake_music_MusicGen_0242.wav,1,1,1,1,1,mix::LA_0082::fake_music_MusicGen_24,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_1237039::fake_music_MusicGen_0242::11::44,mix::asvspoof::LA_0082::generated_music::fake_music_generator_0242,asvspoof::LA_0082,generated_music::fake_music_generator_0242,music_then_voice,10.0,0.5,1.0,0.5,-3.0,0.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0394_WF5_1.wav|data\raw\fake_music_generated\fake_music_MusicGen_0244.wav,1,1,1,1,1,mix::wavefake_969f3f::fake_music_MusicGen_24,mix::WF5::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ028-0394::fake_music_MusicGen_0244::11::45,mix::wavefake::LJ028-0394::generated_music::fake_music_generator_0244,wavefake::LJ028-0394,generated_music::fake_music_generator_0244,partial_overlap,15.0,0.75,0.0,0.05,0.0,3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0027.wav|data\raw\fake_music_generated\fake_music_MusicGen_0284.wav,1,1,1,1,1,mix::wavefake_bf5851::fake_music_MusicGen_28,mix::WF2::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0027::fake_music_MusicGen_0284::11::46,mix::wavefake::LJ043-0027::generated_music::fake_music_generator_0284,wavefake::LJ043-0027,generated_music::fake_music_generator_0284,crossfade,-15.0,0.1,0.1,0.1,3.0,-6.0,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4527283.flac|data\raw\fake_music_generated\fake_music_MusicGen_0068.wav,1,1,1,1,1,mix::LA_0089::fake_music_MusicGen_6,mix::A02::MusicGen,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_4527283::fake_music_MusicGen_0068::11::47,mix::asvspoof::LA_0089::generated_music::fake_music_generator_0068,asvspoof::LA_0089,generated_music::fake_music_generator_0068,simultaneous,-10.0,0.25,0.5,0.25,-6.0,-3.0,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0001.wav|data\raw\fake_music_generated\fake_music_MusicGen_0180.wav,1,1,1,1,1,mix::wavefake_3d64df::fake_music_MusicGen_18,mix::WF1::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ020-0001::fake_music_MusicGen_0180::11::48,mix::wavefake::LJ020-0001::generated_music::fake_music_generator_0180,wavefake::LJ020-0001,generated_music::fake_music_generator_0180,voice_then_music,-5.0,0.5,1.0,0.5,-3.0,0.0,none
